query_table,candidate_table,query_column,candidate_column
csvData4711681.csv,csvData467538.csv,Phase,Phase
csvData17096803.csv,csvData27853836.csv,Wm Alpha,Wm Alpha
csvData17169701.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData27022341.csv,csvData27022341.csv,FT,FT
csvData6662352.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData28350056.csv,csvData13310138.csv,Dist,Dist
csvData12838504.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData25558418.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData8495372.csv,csvData5140218.csv,register,register
csvData783968.csv,csvData16042653.csv,SP,SP
csvData2239090.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData16511536.csv,csvData10298241.csv,Res,Res
csvData23734437.csv,csvData20204273.csv,SEASON,SEASON
csvData17907278.csv,csvData23513508.csv,Date,Date
csvData23553481.csv,csvData22741505.csv,Bust (inches),Bust (inches)
csvData18369929.csv,csvData21142082.csv,Buy/Sell,Buy/Sell
csvData27778084.csv,csvData3765280.csv,Hip (inches),Hip (inches)
csvData7022588.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData301609.csv,csvData17085202.csv,Hip (inches),Hip (inches)
csvData3419230.csv,csvData18831971.csv,Stars,Stars
csvData9198663.csv,csvData14140210.csv,Wm Alpha,Wm Alpha
csvData7489355.csv,csvData23115272.csv,Years,Years
csvData7104405__17.csv,csvData15745723.csv,Player,Player
csvData11258813.csv,csvData24345688.csv,Activity,Activity
csvData21890276.csv,csvData17833388.csv,Pos,Pos
csvData17145416.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData3828967.csv,csvData22326.csv,FT,FT
csvData2295971.csv,csvData9236926.csv,Waist (inches),Waist (inches)
csvData17145243.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData10051410.csv,csvData15455356.csv,Wm Alpha,Wm Alpha
csvData8712109.csv,csvData10664887.csv,Name,Name
csvData5433037.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData13973871.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData25492117.csv,csvData18955331.csv,Opponent,Opponent
csvData27585711.csv,csvData3401362.csv,Video,Video
csvData15060079.csv,csvData13369087.csv,Pos,Pos
csvData18889133.csv,csvData13312095.csv,FN,FN
csvData21501487.csv,csvData28301496.csv,Waist (inches),Waist (inches)
csvData20647913.csv,csvData5311251.csv,1-Run,1-Run
csvData2239090.csv,csvData9236926.csv,Waist (inches),Waist (inches)
csvData16614286.csv,csvData17415571.csv,Wm Alpha,Wm Alpha
csvData569368.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData21217951.csv,csvData6912942.csv,Activity,Activity
csvData21755921.csv,csvData17757648.csv,Wm Alpha,Wm Alpha
csvData16703706.csv,csvData5161843.csv,Team,Team
csvData1520119.csv,csvData12171766.csv,Res,Res
csvData18777494.csv,csvData15455356.csv,Hip (inches),Hip (inches)
csvData11166662.csv,csvData24437246.csv,Visit Date,Visit Date
csvData19687925.csv,csvData4487097.csv,Market Cap (Mil),Market Cap (Mil)
csvData6765420.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData4751708.csv,csvData1625051.csv,backend,backend
csvData12209625.csv,csvData10791899.csv,Date,Date
csvData11863576.csv,csvData15674202.csv,Emission,Emission
csvData12906779__2.csv,csvData9720880.csv,LG,LG
csvData25417922__3.csv,csvData23271638.csv,MP,MP
csvData26651945__6.csv,csvData13336059__4.csv,POS,POS
csvData10786096.csv,csvData647397.csv,Wm Alpha,Wm Alpha
csvData20748815.csv,csvData17300840.csv,Hip (inches),Hip (inches)
csvData27310904.csv,csvData17826450.csv,%assisted 3pt,%assisted 3pt
csvData21493532.csv,csvData21530522.csv,FT,FT
csvData9462754.csv,csvData15468385.csv,Appearance,Appearance
csvData17096803.csv,csvData17468353.csv,Bust (inches),Bust (inches)
csvData6560108.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData3168853.csv,csvData20886659.csv,Hip (inches),Hip (inches)
csvData21750774.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData13160581.csv,csvData14323748.csv,Appearance,Appearance
csvData14849461.csv,csvData27686446.csv,Season,Season
csvData11217568.csv,csvData150339.csv,P 2,P 2
csvData22777345.csv,csvData12088806.csv,Player,Player
csvData24139768.csv,csvData26822290.csv,Model,Model
csvData19290873.csv,csvData20433804.csv,SEX,SEX
csvData23245441.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData10694704.csv,csvData15704299.csv,Type,Type
csvData13290807.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData11324514.csv,csvData3491630.csv,PrD,PrD
csvData20886659.csv,csvData12050767.csv,Wm Alpha,Wm Alpha
csvData20467240.csv,csvData7936524.csv,Bust (inches),Bust (inches)
csvData10671971.csv,csvData17892151.csv,Regiment,Regiment
csvData23500287.csv,csvData18108067.csv,Pos,Pos
csvData4236041__1.csv,csvData8031870.csv,LG,LG
csvData23553481.csv,csvData22172528.csv,Wm Alpha,Wm Alpha
csvData2456195.csv,csvData24823195.csv,Date,Date
csvData15284229.csv,csvData497732.csv,Activity,Activity
csvData12137164.csv,csvData15124659.csv,Videos,Videos
csvData28975031.csv,csvData28606858.csv,Wt,Wt
csvData21904609.csv,csvData13981237.csv,Opponent,Opponent
csvData7502606.csv,csvData7322928.csv,Last Name,Last Name
csvData21493532.csv,csvData24261630.csv,3pt,3pt
csvData3326737.csv,csvData2075259.csv,Company Name,Company Name
csvData18519094.csv,csvData3706571.csv,Player,Player
csvData3419230.csv,csvData25524600.csv,Stars,Stars
csvData17416824.csv,csvData22319893.csv,Bust (inches),Bust (inches)
csvData17053462.csv,csvData19828804.csv,Emission,Emission
csvData1560653.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData24633092.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData15904097.csv,csvData2916782.csv,POSTSEASON,POSTSEASON
csvData21904609.csv,csvData6895933.csv,Score,Score
csvData28284538.csv,csvData19345264.csv,Opposition,Opposition
csvData21472451__2.csv,csvData14944576.csv,Opp,Opp
csvData5266715.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData21821213.csv,csvData10882812.csv,Score,Score
csvData12567617.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData26408717.csv,csvData24103927.csv,Hip (inches),Hip (inches)
csvData10395702.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData29493425.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData23722712.csv,csvData9259716.csv,v3 only 7,v3 only 7
csvData11486385.csv,csvData28333317.csv,Activity,Activity
csvData23675480.csv,csvData13723235.csv,Wm Alpha,Wm Alpha
csvData19811491.csv,csvData29456057.csv,Produced,Produced
csvData3837678.csv,csvData15335312.csv,Player,Player
csvData23670445.csv,csvData12508531.csv,Match,Match
csvData1504499.csv,csvData8727615.csv,Opponent,Opponent
csvData4373697.csv,csvData19214551.csv,Score,Score
csvData11683226.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData15784667.csv,csvData29059781.csv,PrD,PrD
csvData21188553.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData6945228.csv,csvData22075698.csv,register,register
csvData18889133.csv,csvData26585519.csv,T1,T1
csvData22475593__0.csv,csvData22475593__0.csv,Opp,Opp
csvData21551841.csv,csvData25172738.csv,Waist (inches),Waist (inches)
csvData518896.csv,csvData17470118.csv,Bust (inches),Bust (inches)
csvData22343857.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData3792639.csv,csvData26748754.csv,Financial Strength,Financial Strength
csvData14026522.csv,csvData24103927.csv,Hip (inches),Hip (inches)
csvData15176997.csv,csvData1815104.csv,Score After,Score After
csvData19687925.csv,csvData22903871.csv,Market Cap (Mil),Market Cap (Mil)
csvData11971159__0.csv,csvData7552798.csv,Opp,Opp
csvData16511536.csv,csvData16511536.csv,Appear,Appear
csvData2027927.csv,csvData535745.csv,Player,Player
csvData24835012.csv,csvData15455356.csv,Wm Alpha,Wm Alpha
csvData5501984.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData22544585.csv,csvData15739509.csv,Date,Date
csvData10786096.csv,csvData15455356.csv,Wm Alpha,Wm Alpha
csvData1357553.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData18327923.csv,csvData22741505.csv,Bust (inches),Bust (inches)
csvData24139768.csv,csvData21341897.csv,Flash Chip,Flash Chip
csvData10780753.csv,csvData2296070.csv,Games,Games
csvData16400549.csv,csvData10200999.csv,PCR PID,PCR PID
csvData21225814.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData8931705.csv,csvData11567070.csv,Bust (inches),Bust (inches)
csvData25316265.csv,csvData20886659.csv,Hip (inches),Hip (inches)
csvData22276916.csv,csvData14175386.csv,Phase,Phase
csvData6056582.csv,csvData12050767.csv,Wm Alpha,Wm Alpha
csvData7069998.csv,csvData15739509.csv,Date,Date
csvData12567617.csv,csvData5984736.csv,Waist (inches),Waist (inches)
csvData3376752.csv,csvData24562231.csv,Bust (inches),Bust (inches)
csvData6945228.csv,csvData3852552.csv,register,register
csvData24131822__11.csv,csvData6027794__9.csv,TEAM,TEAM
csvData6945228.csv,csvData22075698.csv,gnome,gnome
csvData6056582.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData3828967.csv,csvData17968770.csv,FG,FG
csvData27778084.csv,csvData22172528.csv,Bust (inches),Bust (inches)
csvData17608558.csv,csvData24969953.csv,Ticker,Ticker
csvData11881355.csv,csvData22172528.csv,Bust (inches),Bust (inches)
csvData7829518.csv,csvData6810960.csv,Age,Age
csvData15435807.csv,csvData26117099.csv,Opponent,Opponent
csvData4959443.csv,csvData561761.csv,Bust (inches),Bust (inches)
csvData22602327.csv,csvData18184454.csv,Comp,Comp
csvData17169701.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData22343857.csv,csvData25321210.csv,Wm Alpha,Wm Alpha
csvData17456416.csv,csvData17399996.csv,Date,Date
csvData528553.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData9462754.csv,csvData18221596.csv,Match,Match
csvData21581423.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData21472451__2.csv,csvData2116387.csv,Opp,Opp
csvData25267683.csv,csvData25267683.csv,Profitability Rank,Profitability Rank
csvData11217568.csv,csvData16895790.csv,Vendor,Vendor
csvData21376897.csv,csvData614329.csv,Wind Speed,Wind Speed
csvData20914327.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData8998647.csv,csvData21738990.csv,Score Before,Score Before
csvData25736374.csv,csvData22172528.csv,Bust (inches),Bust (inches)
csvData18432412.csv,csvData11567070.csv,Bust (inches),Bust (inches)
csvData21684228.csv,csvData10239116.csv,Res,Res
csvData7829518.csv,csvData398946.csv,Age,Age
csvData29274791.csv,csvData17458249.csv,RoB,RoB
csvData518896.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData5607506.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData11841244.csv,csvData20875279.csv,SEASON,SEASON
csvData2590167__11.csv,csvData2590167__10.csv,POS,POS
csvData26464338.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData16126338.csv,csvData24562231.csv,Bust (inches),Bust (inches)
csvData15176997.csv,csvData24370303.csv,Result,Result
csvData17145416.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData13973871.csv,csvData15267153.csv,Waist (inches),Waist (inches)
csvData11881355.csv,csvData17757648.csv,Wm Alpha,Wm Alpha
csvData24139768.csv,csvData9860991.csv,Flash Size,Flash Size
csvData28837690.csv,csvData17468353.csv,Bust (inches),Bust (inches)
csvData18017401.csv,csvData18017401.csv,Pit(cnt)Sequence,Pit(cnt)Sequence
csvData16614286.csv,csvData9198663.csv,Wm Alpha,Wm Alpha
csvData6904853.csv,csvData7606172.csv,Financial Strength,Financial Strength
csvData18432412.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData18755525.csv,csvData17319487.csv,Stars,Stars
csvData11217568.csv,csvData22766289.csv,F 4,F 4
csvData18409343.csv,csvData16681302.csv,Profitability Rank,Profitability Rank
csvData24842226.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData2081510.csv,csvData25172738.csv,Waist (inches),Waist (inches)
csvData5691740.csv,csvData4351375.csv,Result,Result
csvData8497240.csv,csvData7492659.csv,Profitability Rank,Profitability Rank
csvData17329620.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData10786096.csv,csvData561761.csv,Waist (inches),Waist (inches)
csvData18344823.csv,csvData1140460.csv,Opponent,Opponent
csvData1504499.csv,csvData5514697.csv,Opponent,Opponent
csvData13028743.csv,csvData20550683.csv,Emission,Emission
csvData24131822__11.csv,csvData24131822__9.csv,NAME,NAME
csvData1319433.csv,csvData13637399.csv,Wm Alpha,Wm Alpha
csvData9469123__3.csv,csvData29230622.csv,TEAM,TEAM
csvData13403843.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData14569287.csv,csvData18033820.csv,Status,Status
csvData2081510.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData21904609.csv,csvData19039095.csv,Score,Score
csvData9533400.csv,csvData22749407.csv,Date,Date
csvData12665768.csv,csvData6432476.csv,Dew Point,Dew Point
csvData22670132.csv,csvData22520094.csv,Pos,Pos
csvData7441893.csv,csvData5010543.csv,Course Title,Course Title
csvData1259835.csv,csvData15997586.csv,Opponent,Opponent
csvData21827975.csv,csvData25581331.csv,SEASON,SEASON
csvData10395702.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData28449056.csv,csvData22270611.csv,Flash S.,Flash S.
csvData21082675.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData21797156.csv,csvData12285929.csv,Humidity,Humidity
csvData12071306.csv,csvData17085202.csv,Hip (inches),Hip (inches)
csvData28325620.csv,csvData7623583.csv,B-T,B-T
csvData11387111__4.csv,csvData16984008.csv,MP,MP
csvData14585645.csv,csvData702886.csv,Score,Score
csvData5296964.csv,csvData5296964.csv,Date,Date
csvData25140563.csv,csvData25140563.csv,Company Name,Company Name
csvData18580608.csv,csvData10382145.csv,Score,Score
csvData15784667.csv,csvData5944009.csv,PrD,PrD
csvData19238849.csv,csvData19985533.csv,Opposition,Opposition
csvData2295455.csv,csvData11567070.csv,Bust (inches),Bust (inches)
csvData25428592.csv,csvData9236926.csv,Waist (inches),Waist (inches)
csvData9318592.csv,csvData26939779.csv,Score,Score
csvData17416824.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData2239090.csv,csvData26205791.csv,Bust (inches),Bust (inches)
csvData6059428.csv,csvData17468353.csv,Wm Alpha,Wm Alpha
csvData23722712.csv,csvData7256551.csv,v3 only 7,v3 only 7
csvData13456608.csv,csvData27093944.csv,Date,Date
csvData16948558.csv,csvData18543677.csv,Score,Score
csvData26156587.csv,csvData26156587.csv,Opponent,Opponent
csvData14999018.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData21797156.csv,csvData24099574.csv,Humidity,Humidity
csvData12137164.csv,csvData25208822.csv,Videos,Videos
csvData852392.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData11416498.csv,csvData1986325.csv,Opponent,Opponent
csvData7470046__1.csv,csvData1853077.csv,Opp,Opp
csvData21217951.csv,csvData8141285.csv,Dates,Dates
csvData14089755.csv,csvData8325043.csv,Hip (inches),Hip (inches)
csvData15475898.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData569368.csv,csvData16942445.csv,Bust (inches),Bust (inches)
csvData23675480.csv,csvData11105179.csv,Bust (inches),Bust (inches)
csvData27769844.csv,csvData26205791.csv,Bust (inches),Bust (inches)
csvData10951717.csv,csvData22172528.csv,Wm Alpha,Wm Alpha
csvData10917663.csv,csvData20663360.csv,Activity,Activity
csvData24740095.csv,csvData16810210.csv,Waist (inches),Waist (inches)
csvData6366148.csv,csvData11277152.csv,3pt,3pt
csvData1520119.csv,csvData1520119.csv,Res,Res
csvData10917663.csv,csvData5577423.csv,Description,Description
csvData2342510.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData8001964.csv,csvData9160950.csv,Waist (inches),Waist (inches)
csvData4974598.csv,csvData15455356.csv,Bust (inches),Bust (inches)
csvData20393267.csv,csvData15985648.csv,div,div
csvData26464338.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData21141309.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData3376752.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData18518803.csv,csvData5453216.csv,Activity,Activity
csvData12665768.csv,csvData14219888.csv,Visibility,Visibility
csvData4169242.csv,csvData25751209.csv,Dates,Dates
csvData5266715.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData27328520.csv,csvData9921914.csv,Date,Date
csvData12651916.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData13032394.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData6466571.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData5643182.csv,csvData25321210.csv,Waist (inches),Waist (inches)
csvData24842226.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData25450714__18.csv,csvData25283220.csv,Player,Player
csvData20628874.csv,csvData17303984.csv,Wingspan,Wingspan
csvData3419230.csv,csvData14034641.csv,Ht,Ht
csvData11881355.csv,csvData17240268.csv,Wm Alpha,Wm Alpha
csvData6732013.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData27778084.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData12339626.csv,csvData9236926.csv,Waist (inches),Waist (inches)
csvData15897690.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData15267153.csv,csvData561761.csv,Bust (inches),Bust (inches)
csvData28350056.csv,csvData19889349.csv,Wt,Wt
csvData2653078.csv,csvData2653078.csv,Season,Season
csvData22602327.csv,csvData16311953.csv,Res,Res
csvData647397.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData22544585.csv,csvData3639524.csv,Opponent,Opponent
csvData23195006.csv,csvData2696895.csv,Company Name,Company Name
csvData27384637.csv,csvData5808376.csv,Team,Team
csvData27384637.csv,csvData17942582.csv,NOC,NOC
csvData29466178.csv,csvData19388081.csv,Emission,Emission
csvData5211196.csv,csvData19980803.csv,Pos,Pos
csvData13902854.csv,csvData28410322.csv,Bust (inches),Bust (inches)
csvData4974598.csv,csvData15267153.csv,Waist (inches),Waist (inches)
csvData15284229.csv,csvData12380161.csv,Activity,Activity
csvData8114058.csv,csvData16832962.csv,Date,Date
csvData2781749.csv,csvData25172738.csv,Waist (inches),Waist (inches)
csvData21486117.csv,csvData18953031.csv,Dimensions,Dimensions
csvData10166596.csv,csvData20115938.csv,Pos,Pos
csvData21339573.csv,csvData600013.csv,Rank,Rank
csvData14569287.csv,csvData25173917.csv,Status,Status
csvData6560108.csv,csvData561761.csv,Waist (inches),Waist (inches)
csvData29110750.csv,csvData13578546.csv,UMass Boston,UMass Boston
csvData4974329.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData20076712.csv,csvData26021144.csv,Date,Date
csvData2342510.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData26748754.csv,csvData3326737.csv,Profitability Rank,Profitability Rank
csvData26620871.csv,csvData9236926.csv,Waist (inches),Waist (inches)
csvData21141309.csv,csvData28410322.csv,Bust (inches),Bust (inches)
csvData6197002.csv,csvData27261492.csv,Ticker,Ticker
csvData23229213.csv,csvData4123272.csv,Pos,Pos
csvData218079.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData12567617.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData11247855.csv,csvData1718647.csv,Pit(cnt)Sequence,Pit(cnt)Sequence
csvData15339969.csv,csvData27601300.csv,Op,Op
csvData28449056.csv,csvData19374667.csv,Owner,Owner
csvData18299563.csv,csvData15814512.csv,Bust (inches),Bust (inches)
csvData26375234.csv,csvData19149111.csv,Wm Alpha,Wm Alpha
csvData23837696.csv,csvData8325043.csv,Hip (inches),Hip (inches)
csvData528553.csv,csvData14140210.csv,Wm Alpha,Wm Alpha
csvData21446323.csv,csvData21724578.csv,Score,Score
csvData14248779__2.csv,csvData19970342.csv,Opp,Opp
csvData1083326.csv,csvData15455356.csv,Waist (inches),Waist (inches)
csvData4639650.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData29359375.csv,csvData4452292.csv,Score,Score
csvData15863436.csv,csvData17971258.csv,FT,FT
csvData15435807.csv,csvData12296127.csv,Score,Score
csvData29220988.csv,csvData12713092.csv,Team,Team
csvData27310904.csv,csvData22052887.csv,%Shots 3pt,%Shots 3pt
csvData17416824.csv,csvData25321210.csv,Wm Alpha,Wm Alpha
csvData11416498.csv,csvData11416498.csv,Score,Score
csvData14191343.csv,csvData9747922.csv,Result,Result
csvData3326737.csv,csvData610508.csv,Financial Strength,Financial Strength
csvData6263320.csv,csvData7070918.csv,Hip (inches),Hip (inches)
csvData20980376.csv,csvData4814286.csv,Hip (inches),Hip (inches)
csvData12567617.csv,csvData8104420.csv,Wm Alpha,Wm Alpha
csvData21827975.csv,csvData26748955.csv,SEASON,SEASON
csvData134296.csv,csvData24902053.csv,Season,Season
csvData7405969.csv,csvData14523490.csv,Pos,Pos
csvData7894692.csv,csvData1391117.csv,Home,Home
csvData14183910.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData1694150.csv,csvData1694150.csv,Profitability Rank,Profitability Rank
csvData14874113.csv,csvData28485270.csv,Date,Date
csvData6018550.csv,csvData6018550.csv,POSTSEASON,POSTSEASON
csvData6081462.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData13973871.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData13157490.csv,csvData15814512.csv,Bust (inches),Bust (inches)
csvData14591855.csv,csvData21871907.csv,Pos,Pos
csvData14566702.csv,csvData23429315.csv,black,black
csvData25710980.csv,csvData17468353.csv,Wm Alpha,Wm Alpha
csvData825336.csv,csvData25230649.csv,3pt,3pt
csvData54729.csv,csvData15455356.csv,Waist (inches),Waist (inches)
csvData22602327.csv,csvData25745146.csv,Appear,Appear
csvData2342510.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData13160581.csv,csvData6075738.csv,Appearance,Appearance
csvData23832742.csv,csvData3892836.csv,Version,Version
csvData3020988.csv,csvData28598565.csv,Opponent,Opponent
csvData920668.csv,csvData16942445.csv,Bust (inches),Bust (inches)
csvData24341501__11.csv,csvData1635097.csv,LG,LG
csvData17608558.csv,csvData7523021.csv,Market Cap (Mil),Market Cap (Mil)
csvData6560108.csv,csvData14140210.csv,Wm Alpha,Wm Alpha
csvData7022588.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData15784667.csv,csvData9259890.csv,PrD,PrD
csvData10088067__12.csv,csvData10088067__10.csv,Player Name,Player Name
csvData8495372.csv,csvData17064817.csv,test,test
csvData1492719.csv,csvData21277661.csv,Waist (inches),Waist (inches)
csvData24757334.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData29220988.csv,csvData17332072.csv,Team,Team
csvData13849494.csv,csvData25172738.csv,Waist (inches),Waist (inches)
csvData29134297.csv,csvData12455059.csv,Unit,Unit
csvData2285399__17.csv,csvData9103974.csv,TEAM,TEAM
csvData21501487.csv,csvData10205929.csv,Waist (inches),Waist (inches)
csvData22858175.csv,csvData21157010.csv,POS,POS
csvData2257146.csv,csvData20160436.csv,Score,Score
csvData3556303.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData12116743.csv,csvData16684543.csv,Financial Strength,Financial Strength
csvData1520119.csv,csvData8312573.csv,Comp,Comp
csvData27328520.csv,csvData25889880.csv,Date,Date
csvData8640870.csv,csvData12050767.csv,Wm Alpha,Wm Alpha
csvData3837678.csv,csvData3837678.csv,Player,Player
csvData20851404.csv,csvData20851404.csv,Score,Score
csvData19999867.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData1796727.csv,csvData28135379.csv,Date,Date
csvData11618254.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData5675876.csv,csvData607928.csv,Walk Rate,Walk Rate
csvData23106393.csv,csvData15455356.csv,Waist (inches),Waist (inches)
csvData6945228.csv,csvData8405792.csv,Version,Version
csvData12134321.csv,csvData6945228.csv,Total,Total
csvData8640870.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData3326737.csv,csvData16681302.csv,Financial Strength,Financial Strength
csvData27487423.csv,csvData25270012.csv,Market Cap (Mil),Market Cap (Mil)
csvData12134321.csv,csvData8405792.csv,internal txt,internal txt
csvData28241691.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData28975031.csv,csvData6887540.csv,Wt,Wt
csvData12373941.csv,csvData19725677.csv,Score,Score
csvData21581423.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData16614286.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData24139768.csv,csvData1613410.csv,EC,EC
csvData17656539.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData23734437.csv,csvData1479720.csv,SEASON,SEASON
csvData21486117.csv,csvData365097.csv,Video (Mbps),Video (Mbps)
csvData27449855.csv,csvData12599038.csv,3Pt,3Pt
csvData66079.csv,csvData7907328.csv,Last5,Last5
csvData1519975.csv,csvData1519975.csv,Manu,Manu
csvData15101973__2.csv,csvData12577171.csv,Opp,Opp
csvData28675422__2.csv,csvData19091352.csv,Date,Date
csvData3175677.csv,csvData5622244.csv,Appear,Appear
csvData9124304.csv,csvData10084683.csv,POSTSEASON,POSTSEASON
csvData28932469.csv,csvData5541630.csv,Score,Score
csvData14874113.csv,csvData8085285.csv,Date,Date
csvData26464338.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData7591362.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData7829518.csv,csvData21499505.csv,Age,Age
csvData13456608.csv,csvData3749332.csv,Date,Date
csvData21188553.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData27934469.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData29274791.csv,csvData20842597.csv,Inn,Inn
csvData12665768.csv,csvData1351614.csv,Windchill,Windchill
csvData8495372.csv,csvData5089761.csv,register,register
csvData7769963.csv,csvData888820.csv,Date,Date
csvData28782575.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData1786628__8.csv,csvData9743601.csv,Date,Date
csvData24427567.csv,csvData16904931.csv,League,League
csvData3376752.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData16177334.csv,csvData16177334.csv,POS,POS
csvData3556303.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData20660351.csv,csvData14367112.csv,Winner/tie,Winner/tie
csvData26519471.csv,csvData10322483.csv,Opp,Opp
csvData23471232.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData7824564.csv,csvData2765645.csv,FG,FG
csvData13612256.csv,csvData1710938.csv,Season,Season
csvData7502606.csv,csvData16373675.csv,Last Name,Last Name
csvData16601060.csv,csvData10337863.csv,PrD,PrD
csvData17412689.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData20647879.csv,csvData23699797.csv,Season,Season
csvData3150333.csv,csvData13094349.csv,Score Before,Score Before
csvData14478786.csv,csvData17196479.csv,Score Before,Score Before
csvData1048267.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData896922.csv,csvData12508628.csv,Trk,Trk
csvData1786628__8.csv,csvData9012537.csv,Opp,Opp
csvData1471797.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData1048267.csv,csvData20886659.csv,Hip (inches),Hip (inches)
csvData24842226.csv,csvData23694596.csv,Hip (inches),Hip (inches)
csvData3763118.csv,csvData11870377.csv,Lg,Lg
