LEFT_TABLE;LEFT_COLUMN;RIGHT_TABLE;RIGHT_COLUMN;KEY;JOINABLE_LEVEL
listings_detailed.csv;instant_bookable;listings_summary.csv;host_is_superhost;listings_detailed.csv#instant_bookable#listings_summary.csv#host_is_superhost;1
listings_detailed.csv;instant_bookable;listings_summary.csv;host_has_profile_pic;listings_detailed.csv#instant_bookable#listings_summary.csv#host_has_profile_pic;1
listings_detailed.csv;instant_bookable;listings_summary.csv;host_identity_verified;listings_detailed.csv#instant_bookable#listings_summary.csv#host_identity_verified;1
listings_detailed.csv;instant_bookable;listings_summary.csv;is_location_exact;listings_detailed.csv#instant_bookable#listings_summary.csv#is_location_exact;1
listings_detailed.csv;instant_bookable;listings_summary.csv;has_availability;listings_detailed.csv#instant_bookable#listings_summary.csv#has_availability;1
listings_detailed.csv;instant_bookable;listings_summary.csv;requires_license;listings_detailed.csv#instant_bookable#listings_summary.csv#requires_license;1
listings_detailed.csv;instant_bookable;listings_summary.csv;instant_bookable;listings_detailed.csv#instant_bookable#listings_summary.csv#instant_bookable;4
listings_detailed.csv;instant_bookable;listings_summary.csv;is_business_travel_ready;listings_detailed.csv#instant_bookable#listings_summary.csv#is_business_travel_ready;1
listings_detailed.csv;instant_bookable;listings_summary.csv;require_guest_profile_picture;listings_detailed.csv#instant_bookable#listings_summary.csv#require_guest_profile_picture;1
listings_detailed.csv;instant_bookable;listings_summary.csv;require_guest_phone_verification;listings_detailed.csv#instant_bookable#listings_summary.csv#require_guest_phone_verification;1
listings_detailed.csv;is_business_travel_ready;listings_summary.csv;is_business_travel_ready;listings_detailed.csv#is_business_travel_ready#listings_summary.csv#is_business_travel_ready;4
listings_detailed.csv;cancellation_policy;listings_summary.csv;cancellation_policy;listings_detailed.csv#cancellation_policy#listings_summary.csv#cancellation_policy;4
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;host_is_superhost;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#host_is_superhost;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;host_has_profile_pic;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#host_has_profile_pic;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;host_identity_verified;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#host_identity_verified;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;is_location_exact;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#is_location_exact;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;has_availability;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#has_availability;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;requires_license;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#requires_license;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;instant_bookable;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#instant_bookable;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;is_business_travel_ready;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#is_business_travel_ready;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;require_guest_profile_picture;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#require_guest_profile_picture;1
listings_detailed.csv;require_guest_profile_picture;listings_summary.csv;require_guest_phone_verification;listings_detailed.csv#require_guest_profile_picture#listings_summary.csv#require_guest_phone_verification;4
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;host_is_superhost;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#host_is_superhost;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;host_has_profile_pic;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#host_has_profile_pic;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;host_identity_verified;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#host_identity_verified;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;is_location_exact;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#is_location_exact;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;has_availability;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#has_availability;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;requires_license;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#requires_license;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;instant_bookable;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#instant_bookable;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;is_business_travel_ready;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#is_business_travel_ready;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;require_guest_profile_picture;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#require_guest_profile_picture;1
listings_detailed.csv;require_guest_phone_verification;listings_summary.csv;require_guest_phone_verification;listings_detailed.csv#require_guest_phone_verification#listings_summary.csv#require_guest_phone_verification;4
issued-building-permits.csv;IssueDate;listings_detailed.csv;host_since;issued-building-permits.csv#IssueDate#listings_detailed.csv#host_since;2
issued-building-permits.csv;IssueDate;listings_detailed.csv;first_review;issued-building-permits.csv#IssueDate#listings_detailed.csv#first_review;3
players.csv;flag;total-and-urban-population-annual-1950-2050.csv;LOCATION_REGIONID;players.csv#flag#total-and-urban-population-annual-1950-2050.csv#LOCATION_REGIONID;3
global-innovation-index-2015.csv;COUNTRY_ID;players.csv;flag;global-innovation-index-2015.csv#COUNTRY_ID#players.csv#flag;4
global-innovation-index-2015.csv;COUNTRY_REGIONID;players.csv;flag;global-innovation-index-2015.csv#COUNTRY_REGIONID#players.csv#flag;4
makemytrip_com-travel_sample.csv;site_review_count;provisional-2016-bi-annual-aquatic-and-terrestrial-monitoring-results-26062017-raw-results.csv;LOD;makemytrip_com-travel_sample.csv#site_review_count#provisional-2016-bi-annual-aquatic-and-terrestrial-monitoring-results-26062017-raw-results.csv#LOD;1
global-greenhouse-gas-emissions.csv;Country;total-and-urban-population-annual-1950-2050.csv;LOCATION_NAME;global-greenhouse-gas-emissions.csv#Country#total-and-urban-population-annual-1950-2050.csv#LOCATION_NAME;4
global-greenhouse-gas-emissions.csv;Country;global-innovation-index-2015.csv;COUNTRY_NAME;global-greenhouse-gas-emissions.csv#Country#global-innovation-index-2015.csv#COUNTRY_NAME;4
Accidental_Drug_Related_Deaths_2012-2018.csv;Sex;IPODataFull.csv;CEOGender;Accidental_Drug_Related_Deaths_2012-2018.csv#Sex#IPODataFull.csv#CEOGender;2
Accidental_Drug_Related_Deaths_2012-2018.csv;Sex;IPODataFull.csv;PresidentGender;Accidental_Drug_Related_Deaths_2012-2018.csv#Sex#IPODataFull.csv#PresidentGender;2
Accidental_Drug_Related_Deaths_2012-2018.csv;Sex;IPODataFull.csv;usableCEOGender;Accidental_Drug_Related_Deaths_2012-2018.csv#Sex#IPODataFull.csv#usableCEOGender;2
Accidental_Drug_Related_Deaths_2012-2018.csv;Sex;IPODataFull.csv;usablePresidentGender;Accidental_Drug_Related_Deaths_2012-2018.csv#Sex#IPODataFull.csv#usablePresidentGender;2
Accidental_Drug_Related_Deaths_2012-2018.csv;Sex;IPODataFull.csv;yearDifferenceGrouped;Accidental_Drug_Related_Deaths_2012-2018.csv#Sex#IPODataFull.csv#yearDifferenceGrouped;1
Accidental_Drug_Related_Deaths_2012-2018.csv;ResidenceState;IPODataFull.csv;stateCountry;Accidental_Drug_Related_Deaths_2012-2018.csv#ResidenceState#IPODataFull.csv#stateCountry;3
animal-control-inventory-register.csv;DateImpounded;episodes.csv;program;animal-control-inventory-register.csv#DateImpounded#episodes.csv#program;2
animal-control-inventory-register.csv;DateImpounded;episodes.csv;episode_date;animal-control-inventory-register.csv#DateImpounded#episodes.csv#episode_date;2
episodes.csv;program;listings_summary.csv;host_since;episodes.csv#program#listings_summary.csv#host_since;2
episodes.csv;episode_date;listings_summary.csv;host_since;episodes.csv#episode_date#listings_summary.csv#host_since;1
episodes.csv;episode_date;listings_summary.csv;first_review;episodes.csv#episode_date#listings_summary.csv#first_review;1
episodes.csv;episode_date;water-distribution-mains.csv;INSTALLATION_DATE;episodes.csv#episode_date#water-distribution-mains.csv#INSTALLATION_DATE;2
animal-control-inventory-register.csv;DateImpounded;listings_summary.csv;host_since;animal-control-inventory-register.csv#DateImpounded#listings_summary.csv#host_since;1
animal-control-inventory-register.csv;DateImpounded;listings_summary.csv;first_review;animal-control-inventory-register.csv#DateImpounded#listings_summary.csv#first_review;1
india-census-data-2011-census-primary-abstract.csv;FREQUENCY;total-and-urban-population-annual-1950-2050.csv;FREQUENCY;india-census-data-2011-census-primary-abstract.csv#FREQUENCY#total-and-urban-population-annual-1950-2050.csv#FREQUENCY;4
global-innovation-index-2015.csv;FREQUENCY;india-census-data-2011-census-primary-abstract.csv;FREQUENCY;global-innovation-index-2015.csv#FREQUENCY#india-census-data-2011-census-primary-abstract.csv#FREQUENCY;4
district-wise-rainfall-data-for-india-2014.csv;DISTRICTS_REGIONID;india-census-data-2011-census-primary-abstract.csv;LOCATION_ID;district-wise-rainfall-data-for-india-2014.csv#DISTRICTS_REGIONID#india-census-data-2011-census-primary-abstract.csv#LOCATION_ID;4
district-wise-rainfall-data-for-india-2014.csv;DISTRICTS_NAME;india-census-data-2011-census-primary-abstract.csv;LOCATION_NAME;district-wise-rainfall-data-for-india-2014.csv#DISTRICTS_NAME#india-census-data-2011-census-primary-abstract.csv#LOCATION_NAME;4
district-wise-rainfall-data-for-india-2014.csv;DISTRICTS_REGIONID;india-census-data-2011-census-primary-abstract.csv;LOCATION_REGIONID;district-wise-rainfall-data-for-india-2014.csv#DISTRICTS_REGIONID#india-census-data-2011-census-primary-abstract.csv#LOCATION_REGIONID;4
india-census-data-2011-census-primary-abstract.csv;FREQUENCY;saudi-arabia-world-development-indicators-1960-2014.csv;Periodicity;india-census-data-2011-census-primary-abstract.csv#FREQUENCY#saudi-arabia-world-development-indicators-1960-2014.csv#Periodicity;3
global-innovation-index-2015.csv;FREQUENCY;total-and-urban-population-annual-1950-2050.csv;FREQUENCY;global-innovation-index-2015.csv#FREQUENCY#total-and-urban-population-annual-1950-2050.csv#FREQUENCY;4
global-innovation-index-2015.csv;COUNTRY_ID;total-and-urban-population-annual-1950-2050.csv;LOCATION_ID;global-innovation-index-2015.csv#COUNTRY_ID#total-and-urban-population-annual-1950-2050.csv#LOCATION_ID;4
global-innovation-index-2015.csv;COUNTRY_REGIONID;total-and-urban-population-annual-1950-2050.csv;LOCATION_ID;global-innovation-index-2015.csv#COUNTRY_REGIONID#total-and-urban-population-annual-1950-2050.csv#LOCATION_ID;4
global-innovation-index-2015.csv;COUNTRY_NAME;total-and-urban-population-annual-1950-2050.csv;LOCATION_NAME;global-innovation-index-2015.csv#COUNTRY_NAME#total-and-urban-population-annual-1950-2050.csv#LOCATION_NAME;4
global-innovation-index-2015.csv;COUNTRY_ID;total-and-urban-population-annual-1950-2050.csv;LOCATION_REGIONID;global-innovation-index-2015.csv#COUNTRY_ID#total-and-urban-population-annual-1950-2050.csv#LOCATION_REGIONID;4
global-innovation-index-2015.csv;COUNTRY_REGIONID;total-and-urban-population-annual-1950-2050.csv;LOCATION_REGIONID;global-innovation-index-2015.csv#COUNTRY_REGIONID#total-and-urban-population-annual-1950-2050.csv#LOCATION_REGIONID;4
emissions_agriculture_energy_e_all_data_norm.csv;Country;total-and-urban-population-annual-1950-2050.csv;LOCATION_NAME;emissions_agriculture_energy_e_all_data_norm.csv#Country#total-and-urban-population-annual-1950-2050.csv#LOCATION_NAME;4
saudi-arabia-world-development-indicators-1960-2014.csv;Periodicity;total-and-urban-population-annual-1950-2050.csv;FREQUENCY;saudi-arabia-world-development-indicators-1960-2014.csv#Periodicity#total-and-urban-population-annual-1950-2050.csv#FREQUENCY;4
property-addresses.csv;Geo Local Area;sewer-manholes.csv;Geo Local Area;property-addresses.csv#Geo Local Area#sewer-manholes.csv#Geo Local Area;4
IPODataFull.csv;CEOInChargeDuringIPO;makemytrip_com-travel_sample.csv;is_value_plus;IPODataFull.csv#CEOInChargeDuringIPO#makemytrip_com-travel_sample.csv#is_value_plus;1
IPODataFull.csv;presidentInChargeDuringIPO;makemytrip_com-travel_sample.csv;is_value_plus;IPODataFull.csv#presidentInChargeDuringIPO#makemytrip_com-travel_sample.csv#is_value_plus;1
IPODataFull.csv;USACompany;makemytrip_com-travel_sample.csv;is_value_plus;IPODataFull.csv#USACompany#makemytrip_com-travel_sample.csv#is_value_plus;1
global-innovation-index-2015.csv;FREQUENCY;saudi-arabia-world-development-indicators-1960-2014.csv;Periodicity;global-innovation-index-2015.csv#FREQUENCY#saudi-arabia-world-development-indicators-1960-2014.csv#Periodicity;4
abandoned-water-mains.csv;MATERIAL;water-distribution-mains.csv;MATERIAL;abandoned-water-mains.csv#MATERIAL#water-distribution-mains.csv#MATERIAL;4
