LEFT_TABLE;LEFT_COLUMN;RIGHT_TABLE;RIGHT_COLUMN;KEY;JOINABLE_LEVEL
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;rec_info_barg_rep_notified;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#rec_info_barg_rep_notified;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_barg_rep_notified;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_barg_rep_notified;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_coll_teach_comp_proc;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_coll_teach_comp_proc;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_coll_univ_teacher;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_coll_univ_teacher;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_employer_rec_payment;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_employer_rec_payment;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_professional_occ;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_professional_occ;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;recr_info_sunday_newspaper;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_sunday_newspaper;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;refile;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#refile;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;ri_2nd_ad_newspaper_or_journal;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_2nd_ad_newspaper_or_journal;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;ri_coll_tch_basic_process;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_coll_tch_basic_process;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;ri_layoff_in_past_six_months;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_layoff_in_past_six_months;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;ri_posted_notice_at_worksite;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_posted_notice_at_worksite;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;ri_us_workers_considered;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_us_workers_considered;1
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;us_perm_visas.csv;schd_a_sheepherder;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#schd_a_sheepherder;1
otp.csv;direction;us_perm_visas.csv;schd_a_sheepherder;otp.csv#direction#us_perm_visas.csv#schd_a_sheepherder;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;decision_date;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#decision_date;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;pw_determ_date;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#pw_determ_date;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;recr_info_on_campus_recr_from;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_on_campus_recr_from;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;recr_info_on_campus_recr_to;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_on_campus_recr_to;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;recr_info_pro_org_advert_from;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_pro_org_advert_from;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;recr_info_prof_org_advert_from;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_prof_org_advert_from;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;ri_campus_placement_from;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_campus_placement_from;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;ri_coll_teach_select_date;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_coll_teach_select_date;1
COTAHIST_A2009_to_A2019.csv;DATPRE;us_perm_visas.csv;ri_pvt_employment_firm_from;COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_pvt_employment_firm_from;1
reviews_summary.csv;date;us_perm_visas.csv;case_received_date;reviews_summary.csv#date#us_perm_visas.csv#case_received_date;1
reviews_summary.csv;date;us_perm_visas.csv;decision_date;reviews_summary.csv#date#us_perm_visas.csv#decision_date;1
reviews_summary.csv;date;us_perm_visas.csv;pw_determ_date;reviews_summary.csv#date#us_perm_visas.csv#pw_determ_date;1
reviews_summary.csv;date;us_perm_visas.csv;pw_expire_date;reviews_summary.csv#date#us_perm_visas.csv#pw_expire_date;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_first_ad_start;reviews_summary.csv#date#us_perm_visas.csv#recr_info_first_ad_start;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_on_campus_recr_from;reviews_summary.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_from;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_on_campus_recr_to;reviews_summary.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_to;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_pro_org_advert_from;reviews_summary.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_from;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_pro_org_advert_to;reviews_summary.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_to;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_prof_org_advert_from;reviews_summary.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_from;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_prof_org_advert_to;reviews_summary.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_to;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_radio_tv_ad_from;reviews_summary.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_from;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_radio_tv_ad_to;reviews_summary.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_to;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_second_ad_start;reviews_summary.csv#date#us_perm_visas.csv#recr_info_second_ad_start;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_swa_job_order_end;reviews_summary.csv#date#us_perm_visas.csv#recr_info_swa_job_order_end;1
reviews_summary.csv;date;us_perm_visas.csv;recr_info_swa_job_order_start;reviews_summary.csv#date#us_perm_visas.csv#recr_info_swa_job_order_start;1
reviews_summary.csv;date;us_perm_visas.csv;ri_campus_placement_from;reviews_summary.csv#date#us_perm_visas.csv#ri_campus_placement_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_campus_placement_to;reviews_summary.csv#date#us_perm_visas.csv#ri_campus_placement_to;1
reviews_summary.csv;date;us_perm_visas.csv;ri_coll_teach_select_date;reviews_summary.csv#date#us_perm_visas.csv#ri_coll_teach_select_date;1
reviews_summary.csv;date;us_perm_visas.csv;ri_employee_referral_prog_from;reviews_summary.csv#date#us_perm_visas.csv#ri_employee_referral_prog_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_employee_referral_prog_to;reviews_summary.csv#date#us_perm_visas.csv#ri_employee_referral_prog_to;1
reviews_summary.csv;date;us_perm_visas.csv;ri_employer_web_post_from;reviews_summary.csv#date#us_perm_visas.csv#ri_employer_web_post_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_employer_web_post_to;reviews_summary.csv#date#us_perm_visas.csv#ri_employer_web_post_to;1
reviews_summary.csv;date;us_perm_visas.csv;ri_job_search_website_from;reviews_summary.csv#date#us_perm_visas.csv#ri_job_search_website_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_job_search_website_to;reviews_summary.csv#date#us_perm_visas.csv#ri_job_search_website_to;1
reviews_summary.csv;date;us_perm_visas.csv;ri_local_ethnic_paper_from;reviews_summary.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_local_ethnic_paper_to;reviews_summary.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_to;1
reviews_summary.csv;date;us_perm_visas.csv;ri_pvt_employment_firm_from;reviews_summary.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_from;1
reviews_summary.csv;date;us_perm_visas.csv;ri_pvt_employment_firm_to;reviews_summary.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_to;1
Consumer_Complaints.csv;State;us_perm_visas.csv;agent_state;Consumer_Complaints.csv#State#us_perm_visas.csv#agent_state;1
Consumer_Complaints.csv;State;us_perm_visas.csv;employer_state;Consumer_Complaints.csv#State#us_perm_visas.csv#employer_state;1
Consumer_Complaints.csv;State;us_perm_visas.csv;foreign_worker_info_state;Consumer_Complaints.csv#State#us_perm_visas.csv#foreign_worker_info_state;1
Consumer_Complaints.csv;ZIP code;us_perm_visas.csv;job_info_work_postal_code;Consumer_Complaints.csv#ZIP code#us_perm_visas.csv#job_info_work_postal_code;1
Consumer_Complaints.csv;State;us_perm_visas.csv;job_info_work_state;Consumer_Complaints.csv#State#us_perm_visas.csv#job_info_work_state;1
reviews_detailed.csv;date;us_perm_visas.csv;case_received_date;reviews_detailed.csv#date#us_perm_visas.csv#case_received_date;1
reviews_detailed.csv;date;us_perm_visas.csv;decision_date;reviews_detailed.csv#date#us_perm_visas.csv#decision_date;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_first_ad_start;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_first_ad_start;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_on_campus_recr_to;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_to;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_pro_org_advert_to;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_to;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_prof_org_advert_from;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_from;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_prof_org_advert_to;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_to;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_radio_tv_ad_from;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_from;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_radio_tv_ad_to;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_to;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_second_ad_start;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_second_ad_start;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_swa_job_order_end;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_swa_job_order_end;1
reviews_detailed.csv;date;us_perm_visas.csv;recr_info_swa_job_order_start;reviews_detailed.csv#date#us_perm_visas.csv#recr_info_swa_job_order_start;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_campus_placement_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_campus_placement_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_campus_placement_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_campus_placement_to;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_coll_teach_select_date;reviews_detailed.csv#date#us_perm_visas.csv#ri_coll_teach_select_date;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_employee_referral_prog_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_employee_referral_prog_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_employee_referral_prog_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_employee_referral_prog_to;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_employer_web_post_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_employer_web_post_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_employer_web_post_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_employer_web_post_to;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_job_search_website_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_job_search_website_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_job_search_website_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_job_search_website_to;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_local_ethnic_paper_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_local_ethnic_paper_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_to;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_pvt_employment_firm_from;reviews_detailed.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_from;1
reviews_detailed.csv;date;us_perm_visas.csv;ri_pvt_employment_firm_to;reviews_detailed.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_to;1
us_perm_visas.csv;foreign_worker_info_alt_edu_experience;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#foreign_worker_info_alt_edu_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;foreign_worker_info_rel_occup_exp;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#foreign_worker_info_rel_occup_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;foreign_worker_info_req_experience;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#foreign_worker_info_req_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;foreign_worker_info_training_comp;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#foreign_worker_info_training_comp#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;foreign_worker_ownership_interest;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#foreign_worker_ownership_interest#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;fw_info_alt_edu_experience;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#fw_info_alt_edu_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;fw_info_rel_occup_exp;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#fw_info_rel_occup_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;fw_info_req_experience;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#fw_info_req_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;fw_info_training_comp;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#fw_info_training_comp#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;fw_ownership_interest;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#fw_ownership_interest#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_foreign_worker_live_on_premises;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_foreign_worker_live_on_premises#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_fw_live_on_premises;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_fw_live_on_premises#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_live_in_dom_svc_contract;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_live_in_dom_svc_contract#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_live_in_domestic_service;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_live_in_domestic_service#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_offered_to_sec_j_foreign_worker;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_offered_to_sec_j_foreign_worker#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ji_offered_to_sec_j_fw;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ji_offered_to_sec_j_fw#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_alt_combo_ed_exp;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_alt_combo_ed_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_alt_field;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_alt_field#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_combo_occupation;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_combo_occupation#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_experience;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_foreign_ed;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_foreign_ed#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_foreign_lang_req;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_foreign_lang_req#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_job_req_normal;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_job_req_normal#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;job_info_training;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#job_info_training#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;preparer_info_emp_completed;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#preparer_info_emp_completed#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;rec_info_barg_rep_notified;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#rec_info_barg_rep_notified#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_barg_rep_notified;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_barg_rep_notified#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_coll_teach_comp_proc;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_coll_teach_comp_proc#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_coll_univ_teacher;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_coll_univ_teacher#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_employer_rec_payment;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_employer_rec_payment#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_professional_occ;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_professional_occ#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;recr_info_sunday_newspaper;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#recr_info_sunday_newspaper#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;refile;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#refile#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ri_2nd_ad_newspaper_or_journal;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ri_2nd_ad_newspaper_or_journal#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ri_coll_tch_basic_process;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ri_coll_tch_basic_process#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ri_layoff_in_past_six_months;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ri_layoff_in_past_six_months#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ri_posted_notice_at_worksite;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ri_posted_notice_at_worksite#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;ri_us_workers_considered;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#ri_us_workers_considered#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
us_perm_visas.csv;schd_a_sheepherder;yellow_tripdata_2019-01.csv;store_and_fwd_flag;us_perm_visas.csv#schd_a_sheepherder#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
Consumer_Complaints.csv;ZIP code;az.csv;POSTCODE;Consumer_Complaints.csv#ZIP code#az.csv#POSTCODE;1
property-tax-report.csv;LOT;utterances.csv;episode_order;property-tax-report.csv#LOT#utterances.csv#episode_order;1
Consumer_Complaints.csv;Timely response;homicide_reports.csv;Crime Solved;Consumer_Complaints.csv#Timely response#homicide_reports.csv#Crime Solved;1
Consumer_Complaints.csv;Consumer disputed;homicide_reports.csv;Crime Solved;Consumer_Complaints.csv#Consumer disputed#homicide_reports.csv#Crime Solved;1
2020-04-16 Coronavirus Tweets.CSV;country_code;2020-04-25 Coronavirus Tweets.CSV;country_code;2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-25 Coronavirus Tweets.CSV#country_code;4
2020-04-16 Coronavirus Tweets.CSV;place_type;2020-04-25 Coronavirus Tweets.CSV;place_type;2020-04-16 Coronavirus Tweets.CSV#place_type#2020-04-25 Coronavirus Tweets.CSV#place_type;4
2020-04-16 Coronavirus Tweets.CSV;lang;2020-04-25 Coronavirus Tweets.CSV;lang;2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-25 Coronavirus Tweets.CSV#lang;4
Chicago_Crimes_2005_to_2007.csv;Block;Chicago_Crimes_2008_to_2011.csv;Block;Chicago_Crimes_2005_to_2007.csv#Block#Chicago_Crimes_2008_to_2011.csv#Block;4
Chicago_Crimes_2005_to_2007.csv;IUCR;Chicago_Crimes_2008_to_2011.csv;IUCR;Chicago_Crimes_2005_to_2007.csv#IUCR#Chicago_Crimes_2008_to_2011.csv#IUCR;4
Chicago_Crimes_2005_to_2007.csv;Primary Type;Chicago_Crimes_2008_to_2011.csv;Primary Type;Chicago_Crimes_2005_to_2007.csv#Primary Type#Chicago_Crimes_2008_to_2011.csv#Primary Type;4
Chicago_Crimes_2005_to_2007.csv;Description;Chicago_Crimes_2008_to_2011.csv;Description;Chicago_Crimes_2005_to_2007.csv#Description#Chicago_Crimes_2008_to_2011.csv#Description;4
Chicago_Crimes_2005_to_2007.csv;Location Description;Chicago_Crimes_2008_to_2011.csv;Location Description;Chicago_Crimes_2005_to_2007.csv#Location Description#Chicago_Crimes_2008_to_2011.csv#Location Description;4
Chicago_Crimes_2005_to_2007.csv;FBI Code;Chicago_Crimes_2008_to_2011.csv;FBI Code;Chicago_Crimes_2005_to_2007.csv#FBI Code#Chicago_Crimes_2008_to_2011.csv#FBI Code;4
Chicago_Crimes_2001_to_2004.csv;Block;Chicago_Crimes_2008_to_2011.csv;Block;Chicago_Crimes_2001_to_2004.csv#Block#Chicago_Crimes_2008_to_2011.csv#Block;4
Chicago_Crimes_2001_to_2004.csv;IUCR;Chicago_Crimes_2008_to_2011.csv;IUCR;Chicago_Crimes_2001_to_2004.csv#IUCR#Chicago_Crimes_2008_to_2011.csv#IUCR;4
Chicago_Crimes_2001_to_2004.csv;Primary Type;Chicago_Crimes_2008_to_2011.csv;Primary Type;Chicago_Crimes_2001_to_2004.csv#Primary Type#Chicago_Crimes_2008_to_2011.csv#Primary Type;4
Chicago_Crimes_2001_to_2004.csv;Description;Chicago_Crimes_2008_to_2011.csv;Description;Chicago_Crimes_2001_to_2004.csv#Description#Chicago_Crimes_2008_to_2011.csv#Description;4
Chicago_Crimes_2001_to_2004.csv;Location Description;Chicago_Crimes_2008_to_2011.csv;Location Description;Chicago_Crimes_2001_to_2004.csv#Location Description#Chicago_Crimes_2008_to_2011.csv#Location Description;4
Chicago_Crimes_2001_to_2004.csv;FBI Code;Chicago_Crimes_2008_to_2011.csv;FBI Code;Chicago_Crimes_2001_to_2004.csv#FBI Code#Chicago_Crimes_2008_to_2011.csv#FBI Code;4
previous_application.csv;FLAG_LAST_APPL_PER_CONTRACT;yellow_tripdata_2019-01.csv;store_and_fwd_flag;previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#yellow_tripdata_2019-01.csv#store_and_fwd_flag;1
Chicago_Crimes_2001_to_2004.csv;Block;Chicago_Crimes_2005_to_2007.csv;Block;Chicago_Crimes_2001_to_2004.csv#Block#Chicago_Crimes_2005_to_2007.csv#Block;4
Chicago_Crimes_2001_to_2004.csv;IUCR;Chicago_Crimes_2005_to_2007.csv;IUCR;Chicago_Crimes_2001_to_2004.csv#IUCR#Chicago_Crimes_2005_to_2007.csv#IUCR;4
Chicago_Crimes_2001_to_2004.csv;Primary Type;Chicago_Crimes_2005_to_2007.csv;Primary Type;Chicago_Crimes_2001_to_2004.csv#Primary Type#Chicago_Crimes_2005_to_2007.csv#Primary Type;4
Chicago_Crimes_2001_to_2004.csv;Description;Chicago_Crimes_2005_to_2007.csv;Description;Chicago_Crimes_2001_to_2004.csv#Description#Chicago_Crimes_2005_to_2007.csv#Description;4
Chicago_Crimes_2001_to_2004.csv;Location Description;Chicago_Crimes_2005_to_2007.csv;Location Description;Chicago_Crimes_2001_to_2004.csv#Location Description#Chicago_Crimes_2005_to_2007.csv#Location Description;4
Chicago_Crimes_2001_to_2004.csv;FBI Code;Chicago_Crimes_2005_to_2007.csv;FBI Code;Chicago_Crimes_2001_to_2004.csv#FBI Code#Chicago_Crimes_2005_to_2007.csv#FBI Code;4
COTAHIST_A2009_to_A2019.csv;DATPRE;reviews_detailed.csv;date;COTAHIST_A2009_to_A2019.csv#DATPRE#reviews_detailed.csv#date;3
Consumer_Complaints.csv;State;eo3.csv;STATE;Consumer_Complaints.csv#State#eo3.csv#STATE;4
reviews_detailed.csv;date;reviews_summary.csv;date;reviews_detailed.csv#date#reviews_summary.csv#date;4
Consumer_Complaints.csv;State;eo2.csv;STATE;Consumer_Complaints.csv#State#eo2.csv#STATE;4
