LEFT_TABLE,LEFT_COLUMN,RIGHT_TABLE,RIGHT_COLUMN,KEY
2020-04-25 Coronavirus Tweets.CSV,country_code,2020-04-27 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#country_code#2020-04-27 Coronavirus Tweets.CSV#lang
2020-04-25 Coronavirus Tweets.CSV,lang,2020-04-27 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#lang#2020-04-27 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,source,2020-04-27 Coronavirus Tweets.CSV,source,2020-04-16 Coronavirus Tweets.CSV#source#2020-04-27 Coronavirus Tweets.CSV#source
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-27 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-27 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-27 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-27 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,place_full_name,2020-04-27 Coronavirus Tweets.CSV,place_full_name,2020-04-16 Coronavirus Tweets.CSV#place_full_name#2020-04-27 Coronavirus Tweets.CSV#place_full_name
2020-04-16 Coronavirus Tweets.CSV,place_type,2020-04-27 Coronavirus Tweets.CSV,place_type,2020-04-16 Coronavirus Tweets.CSV#place_type#2020-04-27 Coronavirus Tweets.CSV#place_type
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-27 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-27 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-27 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-27 Coronavirus Tweets.CSV#lang
2020-04-26 Coronavirus Tweets.CSV,source,2020-04-29 Coronavirus Tweets.CSV,source,2020-04-26 Coronavirus Tweets.CSV#source#2020-04-29 Coronavirus Tweets.CSV#source
2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-26 Coronavirus Tweets.CSV,place_type,2020-04-29 Coronavirus Tweets.CSV,place_type,2020-04-26 Coronavirus Tweets.CSV#place_type#2020-04-29 Coronavirus Tweets.CSV#place_type
2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#lang
2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#lang
2020-04-25 Coronavirus Tweets.CSV,source,2020-04-29 Coronavirus Tweets.CSV,source,2020-04-25 Coronavirus Tweets.CSV#source#2020-04-29 Coronavirus Tweets.CSV#source
2020-04-25 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-25 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-25 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-25 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-25 Coronavirus Tweets.CSV,place_type,2020-04-29 Coronavirus Tweets.CSV,place_type,2020-04-25 Coronavirus Tweets.CSV#place_type#2020-04-29 Coronavirus Tweets.CSV#place_type
2020-04-25 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#lang
2020-04-25 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,source,2020-04-29 Coronavirus Tweets.CSV,source,2020-04-16 Coronavirus Tweets.CSV#source#2020-04-29 Coronavirus Tweets.CSV#source
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,place_full_name,2020-04-29 Coronavirus Tweets.CSV,place_full_name,2020-04-16 Coronavirus Tweets.CSV#place_full_name#2020-04-29 Coronavirus Tweets.CSV#place_full_name
2020-04-16 Coronavirus Tweets.CSV,place_type,2020-04-29 Coronavirus Tweets.CSV,place_type,2020-04-16 Coronavirus Tweets.CSV#place_type#2020-04-29 Coronavirus Tweets.CSV#place_type
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-29 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-29 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-29 Coronavirus Tweets.CSV#lang
business-licences.csv,ExpiredDate,us_perm_visas.csv,recr_info_swa_job_order_end,business-licences.csv#ExpiredDate#us_perm_visas.csv#recr_info_swa_job_order_end
business-licences.csv,House,us_perm_visas.csv,employer_phone_ext,business-licences.csv#House#us_perm_visas.csv#employer_phone_ext
business-licences.csv,Province,us_perm_visas.csv,agent_state,business-licences.csv#Province#us_perm_visas.csv#agent_state
business-licences.csv,Province,us_perm_visas.csv,employer_state,business-licences.csv#Province#us_perm_visas.csv#employer_state
business-licences.csv,Province,us_perm_visas.csv,foreign_worker_info_state,business-licences.csv#Province#us_perm_visas.csv#foreign_worker_info_state
business-licences.csv,Province,us_perm_visas.csv,job_info_work_state,business-licences.csv#Province#us_perm_visas.csv#job_info_work_state
az.csv,UNIT,business-licences.csv,Unit,az.csv#UNIT#business-licences.csv#Unit
az.csv,UNIT,business-licences.csv,House,az.csv#UNIT#business-licences.csv#House
business-licences.csv,Unit,utterances.csv,episode_order,business-licences.csv#Unit#utterances.csv#episode_order
business-licences.csv,House,utterances.csv,episode_order,business-licences.csv#House#utterances.csv#episode_order
business-licences.csv,Unit,property-tax-report.csv,BLOCK,business-licences.csv#Unit#property-tax-report.csv#BLOCK
business-licences.csv,Unit,property-tax-report.csv,LOT,business-licences.csv#Unit#property-tax-report.csv#LOT
business-licences.csv,Unit,property-tax-report.csv,FROM_CIVIC_NUMBER,business-licences.csv#Unit#property-tax-report.csv#FROM_CIVIC_NUMBER
business-licences.csv,House,property-tax-report.csv,BLOCK,business-licences.csv#House#property-tax-report.csv#BLOCK
business-licences.csv,House,property-tax-report.csv,LOT,business-licences.csv#House#property-tax-report.csv#LOT
business-licences.csv,House,property-tax-report.csv,FROM_CIVIC_NUMBER,business-licences.csv#House#property-tax-report.csv#FROM_CIVIC_NUMBER
business-licences.csv,PostalCode,property-tax-report.csv,PROPERTY_POSTAL_CODE,business-licences.csv#PostalCode#property-tax-report.csv#PROPERTY_POSTAL_CODE
business-licences.csv,ExpiredDate,otp.csv,date,business-licences.csv#ExpiredDate#otp.csv#date
business-licences.csv,Province,eo3.csv,STATE,business-licences.csv#Province#eo3.csv#STATE
business-licences.csv,ExpiredDate,reviews_summary.csv,date,business-licences.csv#ExpiredDate#reviews_summary.csv#date
Consumer_Complaints.csv,State,business-licences.csv,Province,Consumer_Complaints.csv#State#business-licences.csv#Province
business-licences.csv,ExpiredDate,reviews_detailed.csv,date,business-licences.csv#ExpiredDate#reviews_detailed.csv#date
business-licences.csv,Province,eo2.csv,STATE,business-licences.csv#Province#eo2.csv#STATE
artists.csv,country_mb,us_perm_visas.csv,country_of_citizenship,artists.csv#country_mb#us_perm_visas.csv#country_of_citizenship
artists.csv,country_mb,us_perm_visas.csv,country_of_citzenship,artists.csv#country_mb#us_perm_visas.csv#country_of_citzenship
artists.csv,country_mb,us_perm_visas.csv,foreign_worker_info_birth_country,artists.csv#country_mb#us_perm_visas.csv#foreign_worker_info_birth_country
artists.csv,country_mb,us_perm_visas.csv,fw_info_birth_country,artists.csv#country_mb#us_perm_visas.csv#fw_info_birth_country
artists.csv,country_mb,covid-19_tw.csv,Country,artists.csv#country_mb#covid-19_tw.csv#Country
2020-04-25 Coronavirus Tweets.CSV,source,2020-04-26 Coronavirus Tweets.CSV,source,2020-04-25 Coronavirus Tweets.CSV#source#2020-04-26 Coronavirus Tweets.CSV#source
2020-04-25 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-25 Coronavirus Tweets.CSV#country_code#2020-04-26 Coronavirus Tweets.CSV#country_code
2020-04-25 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-25 Coronavirus Tweets.CSV#lang#2020-04-26 Coronavirus Tweets.CSV#country_code
2020-04-25 Coronavirus Tweets.CSV,place_type,2020-04-26 Coronavirus Tweets.CSV,place_type,2020-04-25 Coronavirus Tweets.CSV#place_type#2020-04-26 Coronavirus Tweets.CSV#place_type
2020-04-25 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#country_code#2020-04-26 Coronavirus Tweets.CSV#lang
2020-04-25 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-25 Coronavirus Tweets.CSV#lang#2020-04-26 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,source,2020-04-26 Coronavirus Tweets.CSV,source,2020-04-16 Coronavirus Tweets.CSV#source#2020-04-26 Coronavirus Tweets.CSV#source
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-26 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV,country_code,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-26 Coronavirus Tweets.CSV#country_code
2020-04-16 Coronavirus Tweets.CSV,place_full_name,2020-04-26 Coronavirus Tweets.CSV,place_full_name,2020-04-16 Coronavirus Tweets.CSV#place_full_name#2020-04-26 Coronavirus Tweets.CSV#place_full_name
2020-04-16 Coronavirus Tweets.CSV,place_type,2020-04-26 Coronavirus Tweets.CSV,place_type,2020-04-16 Coronavirus Tweets.CSV#place_type#2020-04-26 Coronavirus Tweets.CSV#place_type
2020-04-16 Coronavirus Tweets.CSV,country_code,2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#country_code#2020-04-26 Coronavirus Tweets.CSV#lang
2020-04-16 Coronavirus Tweets.CSV,lang,2020-04-26 Coronavirus Tweets.CSV,lang,2020-04-16 Coronavirus Tweets.CSV#lang#2020-04-26 Coronavirus Tweets.CSV#lang
az.csv,CITY,us_perm_visas.csv,agent_city,az.csv#CITY#us_perm_visas.csv#agent_city
az.csv,CITY,us_perm_visas.csv,employer_city,az.csv#CITY#us_perm_visas.csv#employer_city
az.csv,POSTCODE,us_perm_visas.csv,employer_postal_code,az.csv#POSTCODE#us_perm_visas.csv#employer_postal_code
az.csv,POSTCODE,us_perm_visas.csv,foreign_worker_info_postal_code,az.csv#POSTCODE#us_perm_visas.csv#foreign_worker_info_postal_code
az.csv,CITY,us_perm_visas.csv,job_info_work_city,az.csv#CITY#us_perm_visas.csv#job_info_work_city
az.csv,POSTCODE,us_perm_visas.csv,job_info_work_postal_code,az.csv#POSTCODE#us_perm_visas.csv#job_info_work_postal_code
us_perm_visas.csv,employer_phone_ext,utterances.csv,episode_order,us_perm_visas.csv#employer_phone_ext#utterances.csv#episode_order
homicide_reports.csv,Agency Name,us_perm_visas.csv,agent_city,homicide_reports.csv#Agency Name#us_perm_visas.csv#agent_city
homicide_reports.csv,State,us_perm_visas.csv,agent_state,homicide_reports.csv#State#us_perm_visas.csv#agent_state
homicide_reports.csv,Agency Name,us_perm_visas.csv,employer_city,homicide_reports.csv#Agency Name#us_perm_visas.csv#employer_city
homicide_reports.csv,State,us_perm_visas.csv,employer_state,homicide_reports.csv#State#us_perm_visas.csv#employer_state
homicide_reports.csv,State,us_perm_visas.csv,foreign_worker_info_state,homicide_reports.csv#State#us_perm_visas.csv#foreign_worker_info_state
homicide_reports.csv,Agency Name,us_perm_visas.csv,job_info_work_city,homicide_reports.csv#Agency Name#us_perm_visas.csv#job_info_work_city
homicide_reports.csv,State,us_perm_visas.csv,job_info_work_state,homicide_reports.csv#State#us_perm_visas.csv#job_info_work_state
covid-19_tw.csv,Country,us_perm_visas.csv,country_of_citizenship,covid-19_tw.csv#Country#us_perm_visas.csv#country_of_citizenship
covid-19_tw.csv,Country,us_perm_visas.csv,country_of_citzenship,covid-19_tw.csv#Country#us_perm_visas.csv#country_of_citzenship
covid-19_tw.csv,Country,us_perm_visas.csv,foreign_worker_info_birth_country,covid-19_tw.csv#Country#us_perm_visas.csv#foreign_worker_info_birth_country
covid-19_tw.csv,Country,us_perm_visas.csv,fw_info_birth_country,covid-19_tw.csv#Country#us_perm_visas.csv#fw_info_birth_country
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,foreign_worker_info_alt_edu_experience,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#foreign_worker_info_alt_edu_experience
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,foreign_worker_info_rel_occup_exp,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#foreign_worker_info_rel_occup_exp
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,foreign_worker_info_req_experience,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#foreign_worker_info_req_experience
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,foreign_worker_info_training_comp,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#foreign_worker_info_training_comp
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,foreign_worker_ownership_interest,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#foreign_worker_ownership_interest
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,fw_info_alt_edu_experience,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#fw_info_alt_edu_experience
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,fw_info_rel_occup_exp,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#fw_info_rel_occup_exp
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,fw_info_req_experience,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#fw_info_req_experience
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,fw_info_training_comp,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#fw_info_training_comp
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,fw_ownership_interest,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#fw_ownership_interest
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_foreign_worker_live_on_premises,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_foreign_worker_live_on_premises
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_fw_live_on_premises,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_fw_live_on_premises
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_live_in_dom_svc_contract,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_live_in_dom_svc_contract
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_live_in_domestic_service,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_live_in_domestic_service
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_offered_to_sec_j_foreign_worker,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_offered_to_sec_j_foreign_worker
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ji_offered_to_sec_j_fw,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ji_offered_to_sec_j_fw
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_alt_combo_ed_exp,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_alt_combo_ed_exp
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_alt_field,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_alt_field
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_combo_occupation,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_combo_occupation
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_experience,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_experience
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_foreign_ed,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_foreign_ed
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_foreign_lang_req,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_foreign_lang_req
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_job_req_normal,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_job_req_normal
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,job_info_training,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#job_info_training
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,preparer_info_emp_completed,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#preparer_info_emp_completed
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,rec_info_barg_rep_notified,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#rec_info_barg_rep_notified
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_barg_rep_notified,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_barg_rep_notified
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_coll_teach_comp_proc,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_coll_teach_comp_proc
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_coll_univ_teacher,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_coll_univ_teacher
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_employer_rec_payment,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_employer_rec_payment
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_professional_occ,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_professional_occ
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,recr_info_sunday_newspaper,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#recr_info_sunday_newspaper
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,refile,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#refile
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ri_2nd_ad_newspaper_or_journal,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_2nd_ad_newspaper_or_journal
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ri_coll_tch_basic_process,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_coll_tch_basic_process
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ri_layoff_in_past_six_months,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_layoff_in_past_six_months
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ri_posted_notice_at_worksite,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_posted_notice_at_worksite
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,ri_us_workers_considered,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#ri_us_workers_considered
previous_application.csv,FLAG_LAST_APPL_PER_CONTRACT,us_perm_visas.csv,schd_a_sheepherder,previous_application.csv#FLAG_LAST_APPL_PER_CONTRACT#us_perm_visas.csv#schd_a_sheepherder
otp.csv,date,us_perm_visas.csv,decision_date,otp.csv#date#us_perm_visas.csv#decision_date
otp.csv,direction,us_perm_visas.csv,foreign_worker_info_alt_edu_experience,otp.csv#direction#us_perm_visas.csv#foreign_worker_info_alt_edu_experience
otp.csv,direction,us_perm_visas.csv,foreign_worker_info_rel_occup_exp,otp.csv#direction#us_perm_visas.csv#foreign_worker_info_rel_occup_exp
otp.csv,direction,us_perm_visas.csv,foreign_worker_info_req_experience,otp.csv#direction#us_perm_visas.csv#foreign_worker_info_req_experience
otp.csv,direction,us_perm_visas.csv,foreign_worker_info_training_comp,otp.csv#direction#us_perm_visas.csv#foreign_worker_info_training_comp
otp.csv,direction,us_perm_visas.csv,foreign_worker_ownership_interest,otp.csv#direction#us_perm_visas.csv#foreign_worker_ownership_interest
otp.csv,direction,us_perm_visas.csv,fw_info_alt_edu_experience,otp.csv#direction#us_perm_visas.csv#fw_info_alt_edu_experience
otp.csv,direction,us_perm_visas.csv,fw_info_rel_occup_exp,otp.csv#direction#us_perm_visas.csv#fw_info_rel_occup_exp
otp.csv,direction,us_perm_visas.csv,fw_info_req_experience,otp.csv#direction#us_perm_visas.csv#fw_info_req_experience
otp.csv,direction,us_perm_visas.csv,fw_info_training_comp,otp.csv#direction#us_perm_visas.csv#fw_info_training_comp
otp.csv,direction,us_perm_visas.csv,fw_ownership_interest,otp.csv#direction#us_perm_visas.csv#fw_ownership_interest
otp.csv,direction,us_perm_visas.csv,ji_foreign_worker_live_on_premises,otp.csv#direction#us_perm_visas.csv#ji_foreign_worker_live_on_premises
otp.csv,direction,us_perm_visas.csv,ji_fw_live_on_premises,otp.csv#direction#us_perm_visas.csv#ji_fw_live_on_premises
otp.csv,direction,us_perm_visas.csv,ji_live_in_dom_svc_contract,otp.csv#direction#us_perm_visas.csv#ji_live_in_dom_svc_contract
otp.csv,direction,us_perm_visas.csv,ji_live_in_domestic_service,otp.csv#direction#us_perm_visas.csv#ji_live_in_domestic_service
otp.csv,direction,us_perm_visas.csv,ji_offered_to_sec_j_foreign_worker,otp.csv#direction#us_perm_visas.csv#ji_offered_to_sec_j_foreign_worker
otp.csv,direction,us_perm_visas.csv,ji_offered_to_sec_j_fw,otp.csv#direction#us_perm_visas.csv#ji_offered_to_sec_j_fw
otp.csv,direction,us_perm_visas.csv,job_info_alt_combo_ed_exp,otp.csv#direction#us_perm_visas.csv#job_info_alt_combo_ed_exp
otp.csv,direction,us_perm_visas.csv,job_info_alt_field,otp.csv#direction#us_perm_visas.csv#job_info_alt_field
otp.csv,direction,us_perm_visas.csv,job_info_combo_occupation,otp.csv#direction#us_perm_visas.csv#job_info_combo_occupation
otp.csv,direction,us_perm_visas.csv,job_info_experience,otp.csv#direction#us_perm_visas.csv#job_info_experience
otp.csv,direction,us_perm_visas.csv,job_info_foreign_ed,otp.csv#direction#us_perm_visas.csv#job_info_foreign_ed
otp.csv,direction,us_perm_visas.csv,job_info_foreign_lang_req,otp.csv#direction#us_perm_visas.csv#job_info_foreign_lang_req
otp.csv,direction,us_perm_visas.csv,job_info_job_req_normal,otp.csv#direction#us_perm_visas.csv#job_info_job_req_normal
otp.csv,direction,us_perm_visas.csv,job_info_training,otp.csv#direction#us_perm_visas.csv#job_info_training
otp.csv,direction,us_perm_visas.csv,preparer_info_emp_completed,otp.csv#direction#us_perm_visas.csv#preparer_info_emp_completed
otp.csv,direction,us_perm_visas.csv,rec_info_barg_rep_notified,otp.csv#direction#us_perm_visas.csv#rec_info_barg_rep_notified
otp.csv,direction,us_perm_visas.csv,recr_info_barg_rep_notified,otp.csv#direction#us_perm_visas.csv#recr_info_barg_rep_notified
otp.csv,direction,us_perm_visas.csv,recr_info_coll_teach_comp_proc,otp.csv#direction#us_perm_visas.csv#recr_info_coll_teach_comp_proc
otp.csv,direction,us_perm_visas.csv,recr_info_coll_univ_teacher,otp.csv#direction#us_perm_visas.csv#recr_info_coll_univ_teacher
otp.csv,direction,us_perm_visas.csv,recr_info_employer_rec_payment,otp.csv#direction#us_perm_visas.csv#recr_info_employer_rec_payment
otp.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_from,otp.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_from
otp.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_to,otp.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_to
otp.csv,direction,us_perm_visas.csv,recr_info_professional_occ,otp.csv#direction#us_perm_visas.csv#recr_info_professional_occ
otp.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_from,otp.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_from
otp.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_to,otp.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_to
otp.csv,direction,us_perm_visas.csv,recr_info_sunday_newspaper,otp.csv#direction#us_perm_visas.csv#recr_info_sunday_newspaper
otp.csv,direction,us_perm_visas.csv,refile,otp.csv#direction#us_perm_visas.csv#refile
otp.csv,direction,us_perm_visas.csv,ri_2nd_ad_newspaper_or_journal,otp.csv#direction#us_perm_visas.csv#ri_2nd_ad_newspaper_or_journal
otp.csv,date,us_perm_visas.csv,ri_campus_placement_from,otp.csv#date#us_perm_visas.csv#ri_campus_placement_from
otp.csv,date,us_perm_visas.csv,ri_campus_placement_to,otp.csv#date#us_perm_visas.csv#ri_campus_placement_to
